Name: CCTV-5, URL: http://123.129.70.178:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 1912 ms, Speed: 0.05 M/s, Resolution: 720x576
Name: CETV2, URL: http://58.19.43.46:9901/rtp/228.0.0.198:7198$湖北联通组播源, Date: 2025-01-04, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV2, URL: http://113.57.20.158:9901/rtp/228.0.0.198:7198$湖北联通组播源, Date: 2024-12-04, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV2, URL: http://58.19.38.162:9901/rtp/228.0.0.198:7198$湖北联通组播源, Date: 2024-12-19, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV2, URL: http://113.57.111.4:1111/rtp/228.0.0.198:7198$湖北联通组播源, Date: 2024-12-15, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV2, URL: http://113.57.109.129:9001/rtp/228.0.0.198:7198$湖北联通组播源, Date: 2024-12-12, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV2, URL: http://183.94.1.118:8801/rtp/228.0.0.198:7198$湖北联通组播源, Date: 2024-07-20, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV2, URL: http://119.36.148.115:59901/rtp/228.0.0.198:7198$湖北联通组播源, Date: 2025-01-05, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV2, URL: http://113.227.21.212:777/rtp/232.0.0.238:1234$辽宁联通组播源, Date: 2025-01-01, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV2, URL: http://113.227.106.97:771/rtp/232.0.0.238:1234$辽宁联通组播源, Date: 2025-01-04, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV2, URL: http://60.22.88.3:8002/rtp/232.0.0.238:1234$辽宁联通组播源, Date: 2024-02-18, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV2, URL: http://60.16.18.243:4949/rtp/232.0.0.238:1234$辽宁联通组播源, Date: 2024-05-09, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV2, URL: http://218.24.193.146:808/rtp/232.0.0.238:1234$辽宁联通组播源, Date: 2024-01-20, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV2, URL: http://36.47.82.222:8010/rtp/239.109.205.48:8320$陕西电信组播源, Date: 2025-01-04, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV2, URL: http://202.100.46.58:9901/rtp/239.109.205.48:8320$陕西电信组播源, Date: 2024-11-17, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV2, URL: http://117.32.84.31:8010/rtp/239.109.205.48:8320$陕西电信组播源, Date: 2024-12-29, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV2, URL: http://222.90.31.59:8888/rtp/239.109.205.48:8320$陕西电信组播源, Date: 2025-01-01, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV2, URL: http://219.145.59.166:8888/rtp/239.109.205.48:8320$陕西电信组播源, Date: 2025-01-04, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV2, URL: http://113.140.86.162:8009/rtp/239.109.205.48:8320$陕西电信组播源, Date: 2024-08-25, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV2, URL: http://124.116.183.146:9901/rtp/239.109.205.48:8320$陕西电信组播源, Date: 2024-02-07, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV2, URL: http://220.201.218.83:18088/rtp/229.58.190.59:5000$黑龙江联通组播源, Date: 2024-01-14, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV2, URL: http://ynml.es521.cn:7005/051505/$四川酒店源, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV2, URL: http://128.1.1.8:17070/main/011505/$四川酒店源, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV2, URL: http://ynmz.es521.cn:5000/?id=012505$四川酒店源, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV2, URL: http://127.0.0.1:17070/main/011505/$四川酒店源, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV2, URL: http://10.8.8.200/hls/18/index.m3u8$内蒙古酒店源, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV2, URL: http://117.161.133.51:81/gitv_live/G_CETV-2/G_CETV-2.m3u8?p=GITV$订阅源, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV2, URL: http://[2409:8087:1a0b:df::4013]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226425/index.m3u8$订阅源, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV2, URL: http://[2409:8087:74d9:21::6]:80/270000001128/9900000071/index.m3u8$订阅源, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://120.55.49.231:3095/rtp/233.50.200.162:5140$浙江电信组播源, Date: 2024-03-02, Delay: 223 ms, Speed: 0.10 M/s, Resolution: None
Name: CETV4, URL: https://gcalic.v.myalicdn.com/gc/wgw05_1/index.m3u8?contentid=2820180516001$订阅源, Date: None, Delay: 227 ms, Speed: 2.09 M/s, Resolution: 1280x720
Name: CETV4, URL: http://139.129.231.228:50060/rtp/239.21.1.222:5002$山东电信组播源, Date: 2024-02-06, Delay: 156 ms, Speed: 0.08 M/s, Resolution: None
Name: CETV4, URL: http://222.219.183.103:8089/rtp/239.200.201.122:8784$云南电信组播源, Date: 2024-11-24, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://112.114.137.58:888/rtp/239.200.201.122:8784$云南电信组播源, Date: 2025-01-02, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://112.114.137.80:888/rtp/239.200.201.122:8784$云南电信组播源, Date: 2024-09-28, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://220.164.192.48:50085/rtp/239.200.201.122:8784$云南电信组播源, Date: 2024-02-20, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://112.114.137.93:888/rtp/239.200.201.122:8784$云南电信组播源, Date: 2024-12-09, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://221.199.193.157:9901/rtp/239.125.1.110:4120$内蒙古联通组播源, Date: 2024-12-27, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://110.7.129.204:8096/rtp/239.125.1.110:4120$内蒙古联通组播源, Date: 2024-12-19, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://116.117.106.42:8096/rtp/239.125.1.110:4120$内蒙古联通组播源, Date: 2024-12-02, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://1.25.136.159:8888/rtp/239.125.1.110:4120$内蒙古联通组播源, Date: 2025-01-05, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://1.24.190.90:1080/rtp/239.125.1.110:4120$内蒙古联通组播源, Date: 2025-01-03, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://110.7.130.91:8096/rtp/239.125.1.110:4120$内蒙古联通组播源, Date: 2024-12-25, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://116.117.104.242:8096/rtp/239.125.1.110:4120$内蒙古联通组播源, Date: 2024-12-04, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://110.7.130.44:8096/rtp/239.125.1.110:4120$内蒙古联通组播源, Date: 2024-11-17, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://110.7.130.51:8096/rtp/239.125.1.110:4120$内蒙古联通组播源, Date: 2024-12-19, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://110.7.128.156:8096/rtp/239.125.1.110:4120$内蒙古联通组播源, Date: 2024-10-19, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://110.7.128.110:8096/rtp/239.125.1.110:4120$内蒙古联通组播源, Date: 2024-11-27, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://116.115.137.244:4022/rtp/239.125.1.110:4120$内蒙古联通组播源, Date: 2025-01-05, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://115.171.216.178:4000/rtp/225.1.8.195:4120$北京电信组播源, Date: 2025-01-03, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://115.171.216.181:4000/rtp/225.1.8.195:4120$北京电信组播源, Date: 2025-01-03, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://114.240.224.31:3000/rtp/239.3.1.56:4120$北京联通组播源, Date: 2025-01-06, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://111.199.1.111:8686/rtp/239.3.1.56:4120$北京联通组播源, Date: 2025-01-03, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://114.249.211.180:8888/rtp/239.3.1.56:4120$北京联通组播源, Date: 2024-12-15, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://114.253.57.101:10000/rtp/239.3.1.56:4120$北京联通组播源, Date: 2025-01-01, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://111.193.237.232:8888/rtp/239.3.1.56:4120$北京联通组播源, Date: 2025-01-06, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://123.113.248.213:8012/rtp/239.3.1.56:4120$北京联通组播源, Date: 2024-12-09, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://123.113.237.161:8888/rtp/239.3.1.56:4120$北京联通组播源, Date: 2024-12-21, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://124.64.8.47:8888/rtp/239.3.1.56:4120$北京联通组播源, Date: 2025-01-06, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://111.196.191.248:5555/rtp/239.3.1.56:4120$北京联通组播源, Date: 2024-11-06, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://123.113.187.204:8000/rtp/239.3.1.56:4120$北京联通组播源, Date: 2024-10-25, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://114.252.236.205:8000/rtp/239.3.1.56:4120$北京联通组播源, Date: 2024-12-27, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://114.243.110.0:4000/rtp/239.3.1.56:4120$北京联通组播源, Date: 2024-12-07, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://111.196.135.75:8686/rtp/239.3.1.56:4120$北京联通组播源, Date: 2024-11-17, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://114.243.107.197:8888/rtp/239.3.1.56:4120$北京联通组播源, Date: 2025-01-05, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://221.220.130.34:9999/rtp/239.3.1.56:4120$北京联通组播源, Date: 2024-10-11, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://221.222.162.206:8888/rtp/239.3.1.56:4120$北京联通组播源, Date: 2024-12-04, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://111.196.129.152:20000/rtp/239.3.1.56:4120$北京联通组播源, Date: 2024-12-15, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://171.217.133.6:4022/rtp/239.93.0.50:5140$四川电信组播源, Date: 2025-01-05, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://171.212.254.157:9999/rtp/239.93.0.50:5140$四川电信组播源, Date: 2025-01-04, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://171.213.139.118:19999/rtp/239.93.0.50:5140$四川电信组播源, Date: 2025-01-05, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://171.213.140.99:8123/rtp/239.93.0.50:5140$四川电信组播源, Date: 2025-01-01, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://222.211.163.74:8888/rtp/239.93.0.50:5140$四川电信组播源, Date: 2025-01-05, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://171.213.140.54:8123/rtp/239.93.0.50:5140$四川电信组播源, Date: 2025-01-01, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://171.213.133.55:8000/rtp/239.93.0.50:5140$四川电信组播源, Date: 2025-01-04, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://171.221.34.66:8888/rtp/239.93.0.50:5140$四川电信组播源, Date: 2025-01-04, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://222.211.139.178:55555/rtp/239.93.0.50:5140$四川电信组播源, Date: 2025-01-05, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://182.149.98.239:55555/rtp/239.93.0.50:5140$四川电信组播源, Date: 2025-01-04, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://222.212.72.181:8888/rtp/239.93.0.50:5140$四川电信组播源, Date: 2025-01-01, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://171.213.139.211:19999/rtp/239.93.0.50:5140$四川电信组播源, Date: 2024-12-28, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://171.213.133.96:19999/rtp/239.93.0.50:5140$四川电信组播源, Date: 2024-12-28, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://144.255.40.31:4022/rtp/239.21.1.222:5002$山东电信组播源, Date: 2025-01-03, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://58.57.40.22:9901/rtp/239.21.1.222:5002$山东电信组播源, Date: 2024-02-07, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://47.104.102.192:80/rtp/239.21.1.222:5002$山东电信组播源, Date: 2024-04-06, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://39.65.42.74:4000/rtp/239.253.254.116:8000$山东联通组播源, Date: 2025-01-05, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://124.129.11.68:9999/rtp/239.253.254.116:8000$山东联通组播源, Date: 2025-01-01, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://123.132.233.194:352/rtp/239.253.254.116:8000$山东联通组播源, Date: 2024-12-20, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://61.156.228.12:8154/rtp/239.253.254.116:8000$山东联通组播源, Date: 2024-11-22, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://221.0.78.198:1681/rtp/239.253.254.116:8000$山东联通组播源, Date: 2024-12-04, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://222.134.245.16:9901/rtp/239.253.254.116:8000$山东联通组播源, Date: 2024-11-19, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://39.88.45.5:8888/rtp/239.253.254.116:8000$山东联通组播源, Date: 2025-01-06, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://221.2.148.205:8154/rtp/239.253.254.116:8000$山东联通组播源, Date: 2024-11-22, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://119.163.199.98:9901/rtp/239.253.254.116:8000$山东联通组播源, Date: 2024-12-27, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://221.0.78.26:881/rtp/239.253.254.116:8000$山东联通组播源, Date: 2024-12-04, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://112.255.69.58:6666/rtp/239.253.254.116:8000$山东联通组播源, Date: 2025-01-01, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://123.130.84.106:8154/rtp/239.253.254.116:8000$山东联通组播源, Date: 2024-11-22, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://123.129.70.178:9901/rtp/239.253.254.116:8000$山东联通组播源, Date: 2024-02-07, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://124.128.73.58:9901/rtp/239.253.254.116:8000$山东联通组播源, Date: 2024-02-07, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://183.188.159.128:6000/rtp/226.0.2.70:8472$山西联通组播源, Date: 2025-01-06, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://118.81.201.122:8083/rtp/226.0.2.70:8472$山西联通组播源, Date: 2024-12-23, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://60.223.72.146:8001/rtp/226.0.2.70:8472$山西联通组播源, Date: 2024-12-30, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://171.119.204.225:6000/rtp/226.0.2.70:8472$山西联通组播源, Date: 2025-01-04, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://61.134.204.198:8085/rtp/226.0.2.70:8472$山西联通组播源, Date: 2025-01-06, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://183.191.246.140:8085/rtp/226.0.2.70:8472$山西联通组播源, Date: 2025-01-06, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://183.191.227.128:8083/rtp/226.0.2.70:8472$山西联通组播源, Date: 2025-01-03, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://183.191.227.177:8082/rtp/226.0.2.70:8472$山西联通组播源, Date: 2024-12-31, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://183.184.104.3:8088/rtp/226.0.2.70:8472$山西联通组播源, Date: 2024-12-31, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://183.185.64.72:8085/rtp/226.0.2.70:8472$山西联通组播源, Date: 2024-12-20, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://183.188.210.156:8888/rtp/226.0.2.70:8472$山西联通组播源, Date: 2025-01-04, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://183.187.49.61:8888/rtp/226.0.2.70:8472$山西联通组播源, Date: 2025-01-03, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://171.117.13.94:9999/rtp/226.0.2.70:8472$山西联通组播源, Date: 2025-01-01, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://183.185.66.46:8083/rtp/226.0.2.70:8472$山西联通组播源, Date: 2024-12-14, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://27.185.1.27:8092/rtp/239.254.200.227:6261$河北电信组播源, Date: 2024-01-20, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://120.7.85.139:8088/rtp/239.253.92.200:6137$河北联通组播源, Date: 2025-01-04, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://101.19.84.8:9901/rtp/239.253.92.200:6137$河北联通组播源, Date: 2024-12-12, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://121.29.112.218:8888/rtp/239.253.92.200:6137$河北联通组播源, Date: 2025-01-05, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://120.7.85.161:8088/rtp/239.253.92.200:6137$河北联通组播源, Date: 2024-12-30, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://120.6.7.8:4022/rtp/239.253.92.200:6137$河北联通组播源, Date: 2024-12-20, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://101.31.193.145:4022/rtp/239.253.92.200:6137$河北联通组播源, Date: 2024-12-27, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://61.55.47.112:4022/rtp/239.253.92.200:6137$河北联通组播源, Date: 2024-12-20, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://110.250.150.37:8888/rtp/239.253.92.200:6137$河北联通组播源, Date: 2025-01-06, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://120.7.85.156:8088/rtp/239.253.92.200:6137$河北联通组播源, Date: 2024-12-30, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://60.2.190.206:4000/rtp/239.253.92.200:6137$河北联通组播源, Date: 2024-12-20, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://120.7.85.175:8088/rtp/239.253.92.200:6137$河北联通组播源, Date: 2024-12-30, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://122.233.169.85:8888/rtp/233.50.200.162:5140$浙江电信组播源, Date: 2025-01-05, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://115.230.248.208:9999/rtp/233.50.200.162:5140$浙江电信组播源, Date: 2024-12-16, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://60.178.151.11:4022/rtp/233.50.200.162:5140$浙江电信组播源, Date: 2024-12-29, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://125.118.67.163:8118/rtp/233.50.200.162:5140$浙江电信组播源, Date: 2025-01-06, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://115.192.49.214:4022/rtp/233.50.200.162:5140$浙江电信组播源, Date: 2025-01-05, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://183.133.105.105:8899/rtp/233.50.200.162:5140$浙江电信组播源, Date: 2025-01-03, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://220.190.60.97:9999/rtp/233.50.200.162:5140$浙江电信组播源, Date: 2024-12-31, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://122.236.109.154:7777/rtp/233.50.200.162:5140$浙江电信组播源, Date: 2025-01-05, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://183.141.202.95:8888/rtp/233.50.200.162:5140$浙江电信组播源, Date: 2024-10-14, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://125.113.131.173:8888/rtp/233.50.200.162:5140$浙江电信组播源, Date: 2024-10-16, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://115.205.253.28:4022/rtp/233.50.200.162:5140$浙江电信组播源, Date: 2025-01-04, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://183.133.106.4:8899/rtp/233.50.200.162:5140$浙江电信组播源, Date: 2025-01-03, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://183.136.148.214:9901/rtp/233.50.200.162:5140$浙江电信组播源, Date: 2024-12-12, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://220.184.148.147:8888/rtp/233.50.200.162:5140$浙江电信组播源, Date: 2025-01-05, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://183.141.3.6:8888/rtp/233.50.200.162:5140$浙江电信组播源, Date: 2024-10-14, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://122.231.83.31:55555/rtp/233.50.200.162:5140$浙江电信组播源, Date: 2025-01-05, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://183.141.216.122:9999/rtp/233.50.200.162:5140$浙江电信组播源, Date: 2024-10-14, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://125.107.83.225:8888/rtp/233.50.200.162:5140$浙江电信组播源, Date: 2025-01-05, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://113.227.21.212:777/rtp/232.0.0.239:1234$辽宁联通组播源, Date: 2025-01-01, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://113.227.106.97:771/rtp/232.0.0.239:1234$辽宁联通组播源, Date: 2025-01-04, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://60.22.88.3:8002/rtp/232.0.0.239:1234$辽宁联通组播源, Date: 2024-02-18, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://60.16.18.243:4949/rtp/232.0.0.239:1234$辽宁联通组播源, Date: 2024-05-09, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://218.24.193.146:808/rtp/232.0.0.239:1234$辽宁联通组播源, Date: 2024-01-20, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://36.47.82.222:8010/rtp/239.111.205.169:5140$陕西电信组播源, Date: 2025-01-04, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://202.100.46.58:9901/rtp/239.111.205.169:5140$陕西电信组播源, Date: 2024-11-17, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://117.32.84.31:8010/rtp/239.111.205.169:5140$陕西电信组播源, Date: 2024-12-29, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://222.90.31.59:8888/rtp/239.111.205.169:5140$陕西电信组播源, Date: 2025-01-01, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://219.145.59.166:8888/rtp/239.111.205.169:5140$陕西电信组播源, Date: 2025-01-04, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://113.140.86.162:8009/rtp/239.111.205.169:5140$陕西电信组播源, Date: 2024-08-25, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://124.116.183.146:9901/rtp/239.111.205.169:5140$陕西电信组播源, Date: 2024-02-07, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://220.201.218.83:18088/rtp/229.58.190.66:5000$黑龙江联通组播源, Date: 2024-01-14, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://39.134.19.13:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226225/index.m3u8$天津酒店源, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://2.2.2.2/hls/100/index.m3u8$河北酒店源, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CETV4, URL: http://118.212.169.134/PLTV/88888888/224/3221226932/index.m3u8$江西酒店源, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
